Wind speed;Power;Wind direction
1.8;0;7.2
2.4;0;30
2.3;0;354.899994
2.5;0;13.7
1.5;0;11.3
1.4;0;2.5
1.5;0;358.5
1.1;0;26.6
1.9;0;2.5
1.4;0;357.700012
2.9;0;3.5
2.1;0;26.1
1.2;0;12.8
1.3;0;5.1
1.7;0;9.800000000000001
1.4;0;5.9
1.6;0;11.6
1.2;0;6.3
1.3;0;11.3
1.2;0;359.399994
1.5;0;6.7
1.5;0;0.1
1.7;0;5.8
1.4;0;22.700001
2;0;24
2.2;0;9.300000000000001
2.1;0;352.300018
1.8;0;25.200001
1.6;0;5.1
2;0;3
2.5;0;19.700001
2.9;0;9
2.1;0;19.6
3;0;9.900001
2.1;0;0.2
1.9;0;28.6
2.6;0;7.7
1.8;0;4.9
1.8;0;356.100006
1.7;0;25.9
1.9;0;11.6
2;0;357.800018
1.6;0;5.1
2.2;0;11.8
1.4;0;19.4
2;0;39.700001
1.6;0;25.1
1.4;0;5.9
3.2;0;17.1
2.1;0;20.200001
1.9;0;359.399994
2.2;0;30.1
1.6;0;0.7
1.2;0;12.7
1.4;0;51.400002
1.8;0;35.900002
1.9;0;20.4
2;0;64.300003
2.4;0;352.700012
2.5;0;17
1.5;0;18.300001
2.4;0;18.300001
1.7;0;25.300001
2.2;0;75
2.2;0;352.5
1.6;0;42.299999
2;0;32.900002
1.6;0;4.6
2.9;0;16.9
1.8;0;67.300003
1.8;0;59.900002
1.6;0;29.700001
2.1;0;30.5
1.3;0;76
3.6;0;5.9
1.6;0;18.6
2.7;0;70.400002
2;0;20.300001
2.2;0;13.3
1.9;0;352.399994
2.5;0;14.3
3.1;0;7
3.5;0;3.9
2.8;0;25
2;0;358.700012
2.8;0;359.5
1.6;0;350.300018
3;0;9.5
3.2;0;342
2.9;0;10.400001
2.4;0;25
3;0;21.1
2.8;0;0
4;0;14.400001
2.9;0;17
2.3;0;348.600006
4.5;0;8.699999999999999
3.7;0;27.6
3.3;0;41.400002
2.9;0;26.200001
3.2;0;30.5
4.3;0;34.600002
2.4;0;8.300000000000001
3;0;51.600002
2.4;0;356.600006
2.1;0;73.700005
3.2;0.4;63.200001
2.8;0;28.4
2.4;0;34.100002
2.6;0.3;26.700001
2.2;0;35.700001
3.1;0;6.9
3.4;0.6;11.7
2.9;0;19.700001
3.6;0;5.8
3.3;0;4.5
3.7;0.5;0.9
3.1;0;55.299999
4.1;1.2;24.200001
2.7;0;28.5
2.8;0;48.100002
2.8;0;0.3
2.6;0;53.100002
1.9;0;57.5
1.8;0;12.6
2.5;0;68.400002
2.5;0;2.3
2.3;0;61.299999
3.7;1.4;22.6
3.4;0;56.600002
2.8;0;40.600002
3.3;0;14.7
2.5;0.5;15.400001
2.8;0;19.9
3;0;34.200001
3.7;0;21.4
3.7;0;48.400002
1.5;0;42.299999
2.9;0;350.700012
3;0;60.100002
3.3;0.8;73.400002
3;0;56.400002
2.1;0;76.200005
2.7;0;30.4
1.5;0;56.600002
2.5;0;29.300001
2.5;0;15
2.6;0.2;68.300003
2.4;0;49.5
2.5;0;66.099998
2.1;0;57.900002
2.5;0;52.299999
3.4;0;52.200001
2.7;0;36.700001
2.8;0;55.5
3.3;0;55.200001
2.9;0;52.299999
3.1;0;19.800001
1.9;0;4.9
2.6;0;7.1
3.3;0;48.100002
2.4;0;63
3.2;0;357.700012
2.9;0;18.6
3.3;0;358.899994
3;0;11.6
3.1;0;12.3
2.9;0;16.9
3.4;0;31.4
2.7;0;30.800001
3.2;0.7;22.6
2.9;0;41.400002
2.8;0;11.900001
3.1;0.5;34
3.3;0.3;5.5
3.7;0;45.600002
3.1;0;54
2.6;0.2;24.5
1.5;0;347
3.1;0;30
3;0.8;356.100006
2.9;0;31.4
2.4;0;51.600002
2.6;0;58
2.4;0;63.5
2.3;0;12.3
2.2;0;40
1.9;0;61.400002
2.9;0;41.100002
2.8;0;60.299999
2.1;0;71.200005
2.8;0;68.800003
4;1;67.599998
3.5;0;60.600002
3.1;0.9;68.800003
3.7;1.1;54.200001
2.9;0;70.800003
3.5;0;76.700005
3.7;0.4;51.600002
2.7;0;75.099998
3.1;0.2;80.400002
3.3;0.4;39.200001
3.6;0;66.099998
2;0;77.599998
3;0;65
3.6;0;63.600002
4.5;1.1;87.200005
3.1;0;53.400002
2.1;0;34.5
2.6;0;86.700005
4;1.1;72.099998
3.2;0;44.5
2.5;0;86.5
2.2;0;58.299999
2.8;0;30.9
2.2;0;40.200001
2.8;0;40.600002
3.6;0.5;36.900002
2.5;0;60.700001
3.2;0;26.300001
1.4;0;84.300003
3.9;1.5;75.700005
3;0.3;73.599998
4;0;70.800003
3.5;0.6;40.299999
2.3;0;82
2.1;0;93.400002
2.3;0;90.800003
3.3;0;70.400002
1.7;0;95
3.2;0;113.599998
3.1;0.6;78.300003
3;0;60.5
4;1.4;56.299999
3.3;0;94.400002
2.7;0;40.700001
3.1;0;98.099998
2;0;48.799999
1.8;0;91.800003
3.1;0;94.5
1.9;0;93.099998
1.2;0;115.700005
1.5;0;144.199997
2.6;0;55.900002
2.3;0;68.300003
0.7;0;73.300003
2.1;0;98.099998
3.6;0;68.400002
3.5;0;43.400002
2.6;0;60.5
3.3;0;72.599998
3.3;0;68.099998
3.4;0;55.100002
2;0;84.700005
1.5;0;101.300003
1.6;0;73.700005
2.1;0;90.599998
1.2;0;46
2.2;0;70.400002
1.5;0;42.700001
2;0;49.799999
2.8;0;74.700005
1.2;0;85.5
1.9;0;91.5
1.6;0;91.300003
2;0;30.200001
1.4;0;51.799999
1.3;0;32.299999
1.5;0;39.400002
1;0;25.9
1.9;0;17.300001
1.1;0;49.299999
1.6;0;55
1.3;0;55.700001
1.6;0;34.799999
1.2;0;14.2
1.3;0;44.799999
0.7;0;23.6
0.9;0;34.200001
1;0;54.400002
2;0;62.200001
1.1;0;130.5
1.3;0;139.199997
0.9;0;145
1.4;0;137.199997
1.3;0;145.199997
1.9;0;148.199997
2.2;0;146.300003
1.4;0;139.100006
2;0;147.100006
2.3;0;145.900009
2.2;0;146.699997
3;0;163.100006
2.7;0;152.400009
2.9;0;161.699997
2.3;0;161.300003
2.9;0;156.800003
2.6;0;168.5
2.1;0;147
1.9;0;151.5
2.5;0;154.199997
2;0;142.199997
2.3;0;164.199997
2.2;0;148.600006
1.8;0;160.5
2.1;0;160.199997
1.8;0;159.800003
0.5;0;139.100006
1;0;124.400002
0.9;0;151.5
1.6;0;150.400009
0.1;0;146.5
0.3;0;117.5
0.3;0;356.800018
0.2;0;19.4
0.7;0;344
0.8;0;330.800018
1.3;0;334.200012
0.7;0;357.800018
0.8;0;14.7
0.7;0;21.5
1.1;0;27.700001
0.7;0;51.900002
1.1;0;24
0.9;0;19.800001
1;0;12.3
0.7;0;26.300001
0.6;0;16.700001
0.6;0;7.7
0.9;0;350.300018
0.6;0;341.600006
1;0;334.200012
1.2;0;336.399994
1.3;0;336.5
1.3;0;344.800018
1;0;351.100006
1;0;4.9
1.3;0;11
1.2;0;22
1;0;22.700001
1;0;24.9
1.1;0;20.5
0.9;0;23.5
1.1;0;20.800001
0.9;0;27.6
1;0;24.6
1;0;19.200001
1.2;0;5.6
1.3;0;358.600006
1.2;0;0.5
1.3;0;359.5
1.2;0;8.800000000000001
1.3;0;22.800001
1.5;0;16.9
1.5;0;38.200001
1.6;0;46.299999
1.6;0;49.700001
1.8;0;62.5
1.8;0;59.5
1.2;0;65.200005
1.3;0;46.200001
0.8;0;46.900002
1;0;33.900002
1.3;0;28.300001
1.2;0;20.800001
1.7;0;5.4
1.5;0;6.5
1.3;0;2.3
1.4;0;2.1
1.3;0;3.8
1.8;0;12
1.3;0;11.6
1.8;0;26.9
2.2;0;21.800001
1.5;0;39
1.9;0;29.9
1.9;0;40.400002
2.3;0;48.5
1.5;0;21.4
2.2;0;60.100002
2.1;0;66.599998
2.5;0;25.9
1.9;0;27.200001
2.1;0;6.1
2.5;0;19.6
1.9;0;14.3
3;0;16.200001
1.8;0;9.699999999999999
1.9;0;20.800001
2.5;0;9.5
1.5;0;355.200012
1;0;16.200001
1;0;12
1.2;0;3.5
0.9;0;356.899994
0.9;0;336
1.2;0;342.399994
1;0;351.399994
1.3;0;358.5
1.3;0;345.100006
1.6;0;359.600006
1.5;0;359.700012
1.8;0;21.4
1.8;0;359.700012
1.9;0;12.6
1.6;0;14.6
1.2;0;17.1
1.7;0;27.700001
2.3;0;17.700001
2.1;0;27.9
1.5;0;46.200001
2.2;0;27.700001
2;0;22.6
1.6;0;47.299999
2;0;26.800001
1.1;0;109.700005
1.3;0;70.300003
1.2;0;97.400002
1.2;0;114
1.2;0;73.599998
0.8;0;126.099998
1.2;0;126.099998
0.6;0;109.099998
0.2;0;136
0.3;0;125.099998
0.3;0;75.200005
0;0;73.800003
0;0;87.900002
0.3;0;120.900002
0.5;0;138.699997
0.4;0;123
0.7;0;102.900002
0.3;0;91.200005
0.6;0;88.700005
0.6;0;65
0.4;0;55.100002
0.7;0;65.599998
0.5;0;62.900002
0.6;0;66.599998
0.8;0;78.900002
1.1;0;77.599998
1.2;0;101.800003
1;0;83.300003
1.3;0;98.599998
0.9;0;96.800003
1.2;0;106.099998
1.8;0;122.599998
2.7;0;128.600006
2.1;0;116.800003
2.5;0;96.599998
1.7;0;108
2.5;0;121.5
1.9;0;99.800003
1.7;0;128.300003
1.1;0;112.599998
2.5;0;81
3.4;0;76.200005
2.1;0;85.5
3;0;74.700005
1;0;84.800003
1.2;0;86
1.2;0;82.099998
1.2;0;134.199997
1.9;0;69.5
2.1;0;73.599998
1;0;61.200001
1.6;0;100.5
2;0;52.400002
2.5;0;89.800003
0.7;0;95.800003
1.5;0;31.6
1;0;55.700001
1.3;0;61.799999
0.8;0;51.100002
1.9;0;57.400002
1.3;0;58.100002
1.4;0;43.600002
1.5;0;2.9
1.2;0;3.7
0.9;0;6.7
1.5;0;4
1.3;0;0.2
1.3;0;5.8
1.8;0;7
1.9;0;358.899994
2.2;0;17.800001
1.9;0;10.5
1.8;0;12.1
2;0;21.4
2.6;0;12.400001
1.6;0;22.800001
1.9;0;25.4
2.2;0;29.800001
1.8;0;12.5
1.1;0;42.200001
1;0;26.300001
1.4;0;25.300001
2.5;0;30.200001
2.7;0;50.700001
1.7;0;18.9
1.6;0;68.400002
1.4;0;44.700001
1.4;0;31.4
1.7;0;71.400002
2.2;0;50.600002
2.2;0;57.900002
3.2;0;58.400002
2.7;0;74.099998
2.4;0;71.599998
1.8;0;54.799999
1.7;0;110.900002
1.6;0;69
1.8;0;74.5
1.8;0;68
1;0;99.700005
1;0;34.299999
1.6;0;60.100002
1.9;0;25
1.7;0;13.6
2.4;0;57.200001
1.4;0;28.200001
0.7;0;345.5
1.1;0;17.9
1.4;0;42.200001
1.9;0;22.1
1.6;0;351.700012
1;0;23.9
1.7;0;18.300001
1.2;0;31.6
1.4;0;18.300001
1.8;0;27.1
1.2;0;28.6
1.6;0;39.100002
2.2;0;15.8
1.3;0;17.9
1.7;0;9.900001
1.6;0;6.4
1.7;0;23.9
1.7;0;29.300001
1.8;0;8.1
2.6;0;32.700001
1.9;0;21.5
2.3;0;41.900002
1.7;0;22.200001
2.4;0;48
1.3;0;47.900002
2;0;45.5
1.3;0;24.4
1.8;0;54
1.4;0;27.800001
1.9;0;54.400002
2.1;0;40.400002
1.7;0;62.400002
2.2;0;35.900002
1.6;0;17.9
2.1;0;65.300003
2.2;0;22.4
1.1;0;17.300001
1.8;0;52.600002
2.1;0;34.299999
1.5;0;48.600002
2.1;0;24.4
1.5;0;37
1.2;0;32.100002
2.9;0;30.6
2;0;18.5
1.3;0;2.4
2;0;11.1
1;0;28.6
1.3;0;79.200005
1.4;0;53.5
1.2;0;56.900002
1.6;0;39.400002
1.1;0;41.400002
1.1;0;47
0.7;0;62.400002
1.5;0;60.600002
0.8;0;65.300003
0.8;0;46.799999
0.9;0;38.600002
1.8;0;49
1.7;0;44.5
1.9;0;57.799999
1.8;0;84.200005
1.1;0;66.700005
1.6;0;97.300003
0.9;0;104
1.4;0;75.700005
1.8;0;62.900002
2.2;0;84.099998
1.6;0;48.100002
1.5;0;50.200001
1.1;0;55
1.3;0;51.100002
1.2;0;80.900002
0.7;0;105.099998
1.4;0;56.700001
2.8;0;71.800003
1.5;0;68
1.1;0;78.099998
2.5;0;100.599998
2.2;0;90.200005
1.9;0;85.900002
1.2;0;70.800003
0.9;0;62.400002
1.3;0;80.400002
1.3;0;57.100002
1.5;0;77.800003
2;0;75.700005
1.7;0;34.700001
1.2;0;26.5
2.1;0;17.1
2;0;72.700005
1.4;0;26.300001
2.4;0;65.300003
1.6;0;34.400002
1.6;0;44.200001
1.6;0;40.400002
1.3;0;22.1
0.8;0;16
1;0;7
1;0;31.700001
1;0;16
1.4;0;19.4
1.1;0;24.6
2;0;37.700001
1.2;0;28.700001
1.6;0;23
1.3;0;30.800001
1.8;0;49.100002
1.2;0;23.5
1.9;0;50.299999
0.8;0;49.100002
2.2;0;48.900002
1.6;0;56.5
1.6;0;61.100002
0.8;0;48.900002
0.6;0;22.700001
1.8;0;59.200001
1.3;0;27.800001
2;0;46.5
1.1;0;55.5
1.2;0;31.200001
1.8;0;36
2;0;26.9
1.3;0;32.400002
1.2;0;0.8
1.8;0;29
0.9;0;19.200001
1;0;37.5
0.9;0;1.4
1.4;0;22.300001
1.7;0;17.1
1.2;0;19.4
1.2;0;12.8
1;0;45.200001
0.9;0;20.800001
1.5;0;44.100002
1.5;0;36.100002
1.9;0;34.600002
1.1;0;56.299999
0.8;0;31.200001
1.7;0;58
2.4;0;28.300001
1.1;0;27.200001
1.3;0;66.5
1.3;0;18.300001
1.3;0;9.1
1.6;0;41.100002
1.4;0;23.4
1.7;0;31.9
1.5;0;36.799999
1.3;0;2.7
1.2;0;31.4
1.5;0;0.1
2.8;0;53.600002
1.4;0;35.100002
2.8;0;48.200001
1.5;0;30.300001
1.9;0;51.700001
1;0;33.200001
2.8;0;32.400002
1;0;31.4
2.6;0;25.200001
1.3;0;69.700005
1.3;0;32
1.6;0;57.299999
2.2;0;35.100002
1.6;0;38.200001
2.4;0;37.299999
1.8;0;21.200001
1.2;0;34.700001
1.9;0;47.400002
2.3;0;20.800001
1.6;0;32.200001
1.8;0;36.700001
2.3;0;41.299999
2.1;0;22.9
1.4;0;18.5
1.5;0;30.1
1.6;0;23.9
0.9;0;35
1.6;0;23.5
2.6;0;48.799999
2.5;0;46.400002
1.2;0;50.700001
2.7;0;20.300001
1.4;0;16.9
1.5;0;23.300001
1.6;0;49.799999
2.5;0;38.400002
1.5;0;25.5
2.7;0;63.700001
2.3;0;59.100002
1.5;0;18.200001
2.6;0;33.100002
1.2;0;44.799999
1.3;0;49.299999
2.2;0;36.5
2.4;0;42.600002
1.4;0;42.5
2;0;30
1.8;0;33.5
1;0;23.700001
1.7;0;15.3
1.3;0;36.600002
0.8;0;57.200001
1.6;0;55.400002
2.4;0;53.400002
1.6;0;58.799999
1.3;0;60.100002
2.3;0;51.200001
1.2;0;53.400002
0.9;0;65.099998
2.6;0;67.200005
2.3;0;40.100002
1.7;0;39.5
1.8;0;58.200001
2.5;0;6.9
1.6;0;34.900002
2.5;0;71.599998
1.7;0;37.900002
2.1;0;43.400002
1.8;0;31
1.7;0;38.700001
2;0;42.5
1.8;0;58.700001
1.7;0;76.800003
2.3;0;31.5
2;0;63
2;0;60.700001
2.7;0;65.200005
2.2;0;90.900002
2.5;0;75.400002
2.3;0;60.900002
2.1;0;74.099998
1.1;0;75.700005
1.7;0;57.700001
2.3;0;75
2.2;0;57
1.5;0;69.5
1.5;0;52.600002
1.6;0;29.200001
2.9;0;46
2.3;0;67.099998
1.1;0;39.5
1.8;0;36.400002
2;0;67.200005
1.5;0;43.700001
1.7;0;34
2.7;0;21.5
1.9;0;77.400002
1.4;0;65.900002
3.2;0;61.299999
1.7;0;68.900002
2.4;0;59.799999
2.8;0;67.300003
1.4;0;46
2.2;0;71.599998
2.3;0;81.099998
2.1;0;42.900002
1;0;71.800003
1.7;0;95.200005
2.5;0;57.799999
1.6;0;54.5
0.8;0;118
1.5;0;147.400009
1.8;0;92.700005
2;0;110.400002
1.8;0;71.300003
0.9;0;124.099998
2.2;0;58.200001
2;0;67.800003
0.5;0;129.199997
0.6;0;78.5
0.6;0;76
1.4;0;96.300003
1.6;0;52.400002
2;0;95.200005
1.4;0;51.5
1.8;0;65.099998
2.9;0;68.5
1.9;0;81.099998
2.5;0;67.300003
1.9;0;92.5
2.9;0;83.599998
1.7;0;84.5
1.3;0;67.5
1.6;0;113.099998
1.9;0;107.099998
1.6;0;82.900002
0.9;0;42.200001
2.4;0;83.200005
1.1;0;64.700005
1.9;0;87.200005
1.8;0;90.700005
2.5;0;91.300003
1.6;0;134
1.8;0;70.300003
2.1;0;101.900002
1.9;0;120.200005
1.4;0;101.099998
1.6;0;96.900002
1;0;49
2;0;92.200005
1.1;0;135.100006
0.7;0;90.599998
0.8;0;46.700001
1.3;0;50.799999
1.2;0;36.299999
1;0;51.799999
1.3;0;79
1.1;0;34.5
1.5;0;57
1.7;0;42.299999
1.4;0;55.299999
1.9;0;13.6
1.6;0;32.900002
2.2;0;29.800001
1.6;0;47.400002
1.4;0;37
2.6;0;55.100002
2.1;0;49.400002
1.9;0;36.600002
1.6;0;49.299999
1.4;0;43.100002
1.3;0;50.200001
1.8;0;31.300001
2.1;0;40.900002
1.7;0;20.5
2;0;44.700001
2.4;0;49.299999
1.8;0;25.200001
1.1;0;30.800001
2.5;0;44.400002
2.7;0;60.700001
1.4;0;53.400002
1.6;0;41.900002
1.9;0;45
1;0;14.3
1.7;0;356
2.8;0;351.600006
1.8;0;39.700001
1.6;0;45.5
1.2;0;2.6
1.4;0;25.9
1.9;0;37.799999
1.1;0;38.100002
0.8;0;55.299999
1.5;0;11.2
2.6;0;23.300001
2.6;0;7
2.1;0;30.4
2.5;0;19.1
2.4;0;19.200001
1.9;0;27.300001
2.9;0;43.400002
1.9;0;31.200001
1.5;0;30.6
1.7;0;53.5
2.1;0;25.6
1.2;0;15.6
1.7;0;38.600002
2.2;0;16.700001
0.9;0;20
2.7;0;18.1
1.3;0;27.5
0.8;0;359.600006
2;0;4.1
2.1;0;349.100006
1.9;0;341.200012
3.2;0;338.399994
2.2;0;356.600006
2.5;0;350.600006
2.4;0;19.6
2.5;0;21.4
2.1;0;35.400002
1.5;0;353.600006
1.8;0;15
2.2;0;49.600002
1.9;0;33.100002
2.2;0;10.1
2;0;351.700012
1.7;0;25.9
0.8;0;26.6
3.3;0;348.899994
2.1;0;6.1
1.3;0;12.400001
2.1;0;355
1.4;0;30.5
2;0;11.3
1.7;0;54.900002
2.5;0;2.8
1.3;0;24
2.1;0;42
0.8;0;340.5
1;0;44.400002
1.8;0;78.900002
1.8;0;23.200001
2.2;0;3.1
2.2;0;351.5
2;0;350.600006
2.3;0;350.300018
2.3;0;17.4
2.3;0;50.200001
2.4;0;53.100002
2.1;0;34
1.6;0;53.799999
3;0;20.4
1.8;0;0.4
1.2;0;1.4
1.1;0;321.700012
1.5;0;30.300001
1;0;331.300018
2.6;0;42.100002
2.6;0;17.300001
2.5;0;47.299999
1.6;0;27
2.3;0;61.799999
2.9;0;20.6
0.5;0;44.799999
1.3;0;46.600002
2.8;0;13.5
2.2;0;5.4
2.7;0;30.5
1.3;0;23.200001
1.2;0;349.399994
1.6;0;11.5
2.5;0;13.5
3;0;22
2.1;0;20
3.4;0;20.800001
2;0;27.6
2;0;39.600002
1.8;0;24.300001
1.3;0;54.200001
1.4;0;31.6
1.6;0;9
1.1;0;26.9
0.7;0;69.200005
2.3;0;62
2.6;0;0.1
3.1;0;7.4
1.6;0;40.600002
1;0;20.200001
1.8;0;12.7
0.7;0;15.3
1;0;7.3
1.9;0;17.300001
2.2;0;58.900002
2;0;22.5
1.9;0;51.799999
2.1;0;25.300001
3.7;0;7.9
4;0;12.3
2.5;0;44.799999
1.7;0;23.4
1.5;0;48
1.6;0;48
2.1;0;38
1.3;0;27.4
0.9;0;40.799999
2.2;0;40.100002
1.8;0;27.300001
2.5;0;49.400002
1.2;0;21.300001
1.4;0;49.799999
1.5;0;54.299999
2.2;0;57
2.1;0;6.3
1.4;0;24.200001
2.2;0;19.5
1.4;0;21.200001
1.5;0;37.600002
1.7;0;2.8
0.5;0;72.400002
2;0;67.200005
2.2;0;68.400002
1.6;0;55
2;0;81.300003
3.2;0;41.700001
2.8;0;39.799999
2;0;54.600002
2.3;0;29.800001
2.4;0;18.5
2.1;0;16.300001
2;0;24
0.7;0;42.200001
0;0;16.5
1.8;0;47.5
2.4;0;40.799999
1.9;0;39.799999
1;0;93.800003
0.9;0;98.599998
0.9;0;32.5
1.2;0;30.4
2.9;0;53
2.8;0;54.600002
2.6;0;58.299999
2.4;0;42.100002
1.8;0;28.1
1.7;0;70.099998
1.4;0;24.200001
1.5;0;16.1
2.3;0;23.9
1.6;0;341.399994
1.9;0;0
1.6;0;36.5
1;0;11.3
3.5;0;53.799999
2.7;0;49.900002
2.2;0;31.6
0.7;0;336.399994
2.6;0;40.799999
1.8;0;33.400002
2;0;61.600002
2;0;111.700005
1.1;0;48.600002
1.2;0;93.099998
2;0;71.5
2.1;0;30.5
1.3;0;67.200005
1.5;0;68.300003
2.8;0;65
1;0;74.700005
2.7;0;39.600002
2.7;0;22.700001
2.4;0;57.299999
2;0;29
2.4;0;47.299999
2.4;0;24
2.8;0;24.1
2.3;0;18.1
1.7;0;12.400001
0.7;0;23
1.4;0;35.799999
0.9;0;31.200001
1.2;0;77.900002
1;0;27.9
3;0;20.800001
2.7;0;56.700001
2.7;0;71.5
2.2;0;66.200005
2.2;0;66.200005
1.9;0;60.600002
2.6;0;62.600002
2.3;0;42.799999
1.9;0;47.5
2.2;0;25
1.4;0;27.6
1.1;0;12.400001
1.2;0;30.9
1.9;0;77
2.2;0;33.799999
2.1;0;29.800001
2.8;0;40.600002
1.5;0;44.299999
1.8;0;25.9
2.7;0;21.200001
2.1;0;4.3
1.9;0;42
2.8;0;26.200001
3;0;21.4
2.7;0;16.9
1.8;0;356.5
1.4;0;357.700012
1.6;0;48.700001
1.8;0;52.5
2.6;0;22.700001
2.1;0;5.5
1.8;0;20.4
1.9;0;94.5
1.5;0;36.600002
1.1;0;35.100002
1.5;0;41
2.7;0;24.1
2.3;0;14.1
2.6;0;27.1
2.1;0;40.700001
2.1;0;21
1.6;0;24.1
0.7;0;74.099998
0.7;0;36.700001
0.9;0;1.7
1.3;0;15.900001
1.4;0;359.200012
2.7;0;66
1.7;0;69.400002
1.5;0;86.5
2.5;0;96.300003
3.2;0;105.400002
3.1;0;72.700005
2.4;0;108.099998
1.6;0;70.400002
1;0;25.700001
1.2;0;320.600006
1.5;0;345
2.1;0;28.200001
2;0;54.400002
1.9;0;358.100006
2.8;0;12.3
2.6;0;14.5
1.7;0;45.799999
0.5;0;41.200001
2;0;10.2
3;0;19.700001
2.7;0;10.5
2.6;0;19.300001
1.8;0;22.1
2.7;0;52.299999
0.9;0;346.100006
0.4;0;322.200012
1.6;0;29.1
2.9;0;56.5
1.8;0;71.5
1.2;0;46.900002
0.9;0;27.4
2.8;0;31.700001
3.4;0;58.400002
3.6;0;53.799999
2.4;0;58.700001
2.9;0;39.900002
2.3;0;44.100002
1.6;0;45.299999
1.2;0;35.700001
1.4;0;31.800001
0.5;0;39.799999
0.3;0;26.700001
0.5;0;96.599998
1.3;0;25.700001
1;0;44.799999
0.7;0;28.700001
1.1;0;65.200005
1.1;0;9.6
1.2;0;9.6
2.4;0;12.1
2.7;0;19.4
2.1;0;27.5
1.9;0;20.300001
1.3;0;36.5
2.6;0;2.8
1.4;0;7.3
2.6;0;347.100006
2.4;0;22.1
3.9;0;36.400002
2.1;0;43.5
1.2;0;26.1
1.3;0;27.200001
1.7;0;29.700001
2.1;0;28.1
3.1;0;15.900001
3.2;0;26.800001
2.2;0;76.200005
1.6;0;66.099998
2.2;0;71.900002
2.4;0;60.799999
1.3;0;39.700001
1.4;0;69.700005
2.1;0;70.400002
0.9;0;179.699997
0.7;0;184.600006
2.1;0;95.900002
1.4;0;28.800001
1.6;0;43
1.6;0;95.400002
2.8;0;37.299999
2;0;25.1
1.6;0;33.600002
1.8;0;28.1
1.9;0;16
3.2;0;26.6
2.7;0;31
2.5;0;29.1
3.1;0;22.5
2;0;52.900002
0.5;0;44.700001
0.5;0;75.599998
1.5;0;17.4
2.1;0;36.400002
1.5;0;65.099998
1.5;0;52.799999
2.9;0;112.800003
2.4;0;60.900002
1.5;0;55.100002
1.8;0;61.900002
1.8;0;136.300003
0.4;0;4.3
1.3;0;97.700005
0.8;0;110.599998
0.8;0;54.700001
0.7;0;79.800003
2.3;0;69.700005
2.1;0;117.5
1.6;0;21.6
1.2;0;57.600002
2.7;0;65.800003
2.3;0;63.600002
2.1;0;105.099998
1.1;0;95.700005
2.4;0;72.200005
1.4;0;6.4
2.1;0;49.799999
3.5;0;55.200001
2.6;0;46.600002
3.6;0;58.200001
2.4;0;30.5
2.2;0;43.799999
1.5;0;25
2.1;0;31.800001
1.5;0;11.900001
1.6;0;24.5
1.9;0;21.800001
3.1;0;46.600002
2.8;0;56.5
2;0;55.700001
1.5;0;28
1.9;0;33.200001
1.4;0;29
1.6;0;64.599998
2;0;25.300001
1.3;0;60.299999
0.6;0;60.700001
0.9;0;75.300003
0.7;0;145.400009
3.2;0;130
3;0;132.600006
2.1;0;131.699997
1.5;0;87.900002
2.1;0;129.300003
1.9;0;81
2.5;0;21.800001
3;0;4.7
2.2;0;18.5
2.1;0;17
1.4;0;12.900001
0.9;0;327.5
2.9;0;17.4
2.8;0;21.300001
2.6;0;21
2.4;0;23.300001
3;0;18.9
2;0;23.1
1.3;0;13.400001
1;0;18.6
1.4;0;17.4
1.8;0;40.900002
1.6;0;48.400002
1.7;0;74.200005
0.8;0;51.600002
2.3;0;64.200005
2.7;0;66
1.9;0;58.299999
2.4;0;62.700001
2.4;0;51.600002
2.7;0;62.5
1.8;0;34.400002
2.8;0;29.9
3.4;0;24.200001
3.8;0;31
2.5;0;32.100002
1.9;0;32.600002
2.7;0;48.600002
3.3;0;31.5
1.6;0;47.100002
2.2;0;43.100002
1.9;0;49.799999
2.2;0;22.800001
2.3;0;33.799999
1.1;0;344.5
1.3;0;41.100002
1.3;0;28.6
2.2;0;38.200001
2.2;0;52.5
2.8;0;40.100002
2.5;0;35.400002
1.7;0;18.200001
1;0;61.600002
2.3;0;38.100002
2.7;0;53
2.3;0;46.700001
1.2;0;30.700001
1.6;0;56.799999
1.9;0;23.5
1.9;0;37.799999
1.9;0;45
1.7;0;26.300001
2;0;34.299999
2.5;0;56.900002
1.9;0;33.700001
2.2;0;29.300001
1.4;0;38.900002
1.4;0;48.799999
2.2;0;47
1.4;0;42.700001
1.3;0;39.700001
1.6;0;41.5
1.2;0;26.200001
1.2;0;66
1.4;0;52.600002
1.7;0;55.400002
1.8;0;30
1.4;0;47.200001
2.1;0;68.900002
2.5;0;67.400002
2.2;0;66.099998
1.5;0;27.800001
1.6;0;41.600002
1.2;0;35.799999
0.9;0;104.099998
1.3;0;61.400002
1.5;0;86.700005
0.9;0;116.400002
0.5;0;80.700005
1;0;67.900002
1;0;40.5
0.9;0;122.800003
2.2;0;79.200005
1.6;0;68.400002
1.2;0;38.200001
1;0;67.700005
1.1;0;67.700005
0.9;0;73.300003
0.7;0;58.799999
1;0;83.700005
1;0;67.599998
0.9;0;56.799999
1;0;89.900002
1.6;0;90.400002
1.9;0;69.099998
1.6;0;60.600002
0.6;0;88.700005
1.6;0;73.200005
2.5;0;41.900002
1.2;0;71.099998
1.5;0;78.700005
2.7;0;66
1.4;0;34
1.8;0;58.5
1.5;0;51.600002
1.6;0;55.299999
0.9;0;62
1.4;0;53.400002
